,features_0,features_1,features_2,features_3,features_4,features_5,features_6,features_7,features_8,features_9,features_10,features_11,features_12,features_13,features_14,features_15,features_16,features_17,features_18,features_19,features_20,features_21,features_22,features_23,features_24,features_25,features_26,features_27,features_28,features_29,features_30,features_31,features_32
4B4SA,-9.169554710388184,-18.082128524780273,-11.56517219543457,-18.006671905517578,1.1711957454681396,1.0559722185134888,0.380758672952652,0.21770864725112915,0.40648117661476135,-0.1467282623052597,0.5827568173408508,-0.15033170580863953,-1.3766453266143799,-0.8623110055923462,-0.47547659277915955,-1.4977200031280518,-0.2693232595920563,-1.8362329006195068,-0.8321515917778015,-1.7208341360092163,-1.5637398958206177,-0.9801539778709412,-1.2416536808013916,-0.8925307393074036,-5.667099952697754,-9.772336959838867,-7.9920334815979,-7.8936028480529785,-1.4951951503753662,-1.614359736442566,-1.5491886138916016,-1.7263020277023315,-18.099079132080078
4K6NA,-9.68323040008545,-18.570999145507812,-12.926780700683594,-18.572486877441406,0.48009204864501953,-0.2717299163341522,-0.6215828061103821,-0.1328517347574234,0.4844226539134979,-0.29247304797172546,-0.7504314184188843,0.05625315010547638,-0.1021789163351059,-0.6436178088188171,-1.4285500049591064,-0.3861802816390991,-0.6754873394966125,-0.20178945362567902,-0.7531918287277222,-0.9000887870788574,-0.8636388778686523,-1.0463840961456299,-2.7017667293548584,-1.099612832069397,-9.597683906555176,-10.569181442260742,-8.004789352416992,-8.409751892089844,-1.4182994365692139,-1.6647003889083862,-1.7090896368026733,-1.6683826446533203,-18.587299346923828
6BSCA,-9.103630065917969,-18.222461700439453,-11.185001373291016,-18.305891036987305,0.4643591642379761,-0.6765105724334717,-1.230365514755249,-0.4338429868221283,0.5816310048103333,-0.4468694031238556,-0.6217902302742004,-0.24080927670001984,-0.34534093737602234,-0.8877353072166443,-1.8325282335281372,-0.4019584655761719,-0.2164708524942398,-0.4328244626522064,-0.34066319465637207,-1.080496907234192,-1.2821595668792725,-1.2431979179382324,-2.9097983837127686,-2.3147802352905273,-4.864893436431885,-8.573441505432129,-7.693202972412109,-7.00126314163208,-1.4656269550323486,-1.58424973487854,-1.4983417987823486,-1.6255812644958496,-18.22710609436035
3UTMC,-9.482553482055664,-17.77113914489746,-10.717289924621582,-17.78230094909668,0.029502592980861664,-0.2189917415380478,-0.023661602288484573,-0.5346821546554565,0.8315277099609375,0.07913058996200562,-0.4589979648590088,-0.1589897871017456,-1.2906790971755981,-0.13614560663700104,0.3294830322265625,-1.1363897323608398,-0.9089685082435608,-1.2661421298980713,-1.05264151096344,-1.655478835105896,-1.5459771156311035,-1.45717453956604,-2.501471757888794,-1.8436108827590942,-7.192799091339111,-9.82239818572998,-8.517471313476562,-8.336348533630371,-1.7515180110931396,-1.7109246253967285,-1.7917594909667969,-1.9738473892211914,-17.752685546875
5HU3B,-9.176810264587402,-17.856504440307617,-10.037269592285156,-17.8701171875,-0.25338396430015564,0.3821428120136261,0.004773084539920092,-0.07719237357378006,0.5545623898506165,-0.18345335125923157,-0.24918293952941895,-0.2837020456790924,-0.9990634918212891,-0.3425820767879486,0.1818484216928482,-0.8160519003868103,-0.7608660459518433,-1.410186767578125,-1.6146854162216187,-2.2912635803222656,-1.7112008333206177,-1.7232080698013306,-2.6294894218444824,-2.2557997703552246,-7.110914707183838,-9.918401718139648,-8.651832580566406,-8.41994571685791,-1.7387721538543701,-1.7958965301513672,-1.8292111158370972,-1.9699617624282837,-17.860240936279297
6WHHA,-9.273847579956055,-18.86497688293457,-13.70930004119873,-18.850318908691406,0.8940007090568542,0.5241836905479431,-0.28086385130882263,0.520527184009552,0.8772211074829102,-1.1584866046905518,-0.5803424715995789,0.37924957275390625,0.09743984788656235,-1.607460618019104,-2.665644645690918,-0.6600080728530884,-0.5491155385971069,-0.6789412498474121,-0.7257373929023743,-1.2660495042800903,-0.8564776182174683,-0.9010815620422363,-2.466045618057251,-0.06462539732456207,-6.596977710723877,-9.585262298583984,-6.942436218261719,-7.371620178222656,-1.2170078754425049,-1.5157376527786255,-1.3677780628204346,-1.394673466682434,-18.890344619750977
6BZGA,-9.63176441192627,-17.915851593017578,-11.51258373260498,-17.924938201904297,0.42919623851776123,-0.6886377930641174,-1.0230568647384644,-0.396238774061203,0.011418978683650494,0.04147519916296005,-0.5154727101325989,-0.5752409100532532,0.054270680993795395,-0.3368542194366455,-1.1379377841949463,-0.02978936955332756,-0.5935747623443604,-0.1160205826163292,-0.2996762692928314,-0.8593284487724304,-1.541178822517395,-1.446320652961731,-2.3646252155303955,-1.9418104887008667,-8.644526481628418,-10.472314834594727,-8.848953247070312,-8.77586841583252,-1.801153540611267,-1.7718355655670166,-1.8942314386367798,-1.9152793884277344,-17.927967071533203
7L4IA,-7.425220012664795,-16.14613914489746,-12.7620849609375,-16.180025100708008,0.882714569568634,0.7747398614883423,-0.19041503965854645,0.5450488924980164,1.3244973421096802,-1.2768406867980957,-0.40542837977409363,0.5512843132019043,-0.11371733993291855,-1.6040120124816895,-1.7569870948791504,-1.1691862344741821,-0.6765545010566711,-0.419877290725708,-1.0439109802246094,-1.5430208444595337,-0.7474018335342407,-0.9538613557815552,-3.253483772277832,-0.6441690921783447,-4.354856014251709,-7.586428165435791,-4.064099311828613,-4.643794059753418,-0.369708776473999,-0.9781582951545715,-0.758874773979187,-0.6966290473937988,-16.242584228515625
5WSTA,-8.985811233520508,-17.965396881103516,-13.16451358795166,-17.99778175354004,1.721111536026001,2.4328079223632812,-2.152829885482788,-0.08836061507463455,-0.49517786502838135,3.469773292541504,1.9076160192489624,-0.8116607069969177,0.12721677124500275,-0.09114149957895279,-5.082958698272705,2.2867023944854736,1.800549030303955,-0.6696217060089111,-1.4483414888381958,-1.8914614915847778,0.5222933888435364,-1.0230073928833008,-2.7486908435821533,-2.5477688312530518,-4.659608840942383,-8.984552383422852,-7.721151351928711,-6.3570475578308105,-1.1617039442062378,-1.5664584636688232,-1.581711769104004,-1.6774060726165771,-17.936124801635742
6QP7A,-9.151286125183105,-18.456851959228516,-14.04427433013916,-18.515050888061523,0.5728764533996582,0.4012034833431244,-0.6726848483085632,0.6019718647003174,1.0089693069458008,-0.7728159427642822,-0.5691770911216736,0.6274579167366028,0.06667904555797577,-1.1093146800994873,-2.0197017192840576,-0.6306292414665222,-0.42398831248283386,0.07681512087583542,-0.6430879831314087,-0.588513970375061,-0.6511265635490417,-0.47722387313842773,-3.162557601928711,-2.8142404556274414,-6.869246006011963,-9.122679710388184,-6.064535140991211,-6.597799301147461,-0.881258487701416,-1.452599287033081,-1.275619626045227,-1.2116788625717163,-18.526988983154297
3F3KA,-9.263691902160645,-18.484901428222656,-13.3990478515625,-18.516590118408203,0.4601666033267975,0.7318845391273499,-0.1894630342721939,0.0861738994717598,0.5503241419792175,-0.3898303806781769,-0.25486651062965393,0.3307238817214966,-0.3223540484905243,-0.9675629138946533,-1.7647747993469238,-0.8038564324378967,-0.4644518792629242,-0.7974184155464172,-1.2952706813812256,-1.5128916501998901,-1.267654538154602,-0.8075416684150696,-2.7477822303771973,-1.310564637184143,-7.9412007331848145,-10.464055061340332,-7.540994644165039,-8.08125114440918,-1.2619928121566772,-1.6844422817230225,-1.6092737913131714,-1.6273193359375,-18.522705078125
2ZD7A,-9.550639152526855,-18.238542556762695,-12.854799270629883,-18.295244216918945,0.2086286097764969,0.12173327058553696,-0.428632527589798,-0.09460002183914185,0.3134389817714691,0.7265128493309021,-0.7072257995605469,-0.21477454900741577,-0.3095814287662506,0.20958657562732697,-1.0993434190750122,0.19509205222129822,-0.5368291735649109,-0.5576068162918091,-0.6798731088638306,-0.9748069643974304,-1.1270467042922974,-1.2078840732574463,-2.479372501373291,-2.0485193729400635,-8.200881004333496,-10.15169906616211,-8.206621170043945,-8.165470123291016,-1.4764240980148315,-1.6951558589935303,-1.6981254816055298,-1.724668264389038,-18.264530181884766
1VKHA,-9.68868637084961,-18.407062530517578,-12.985018730163574,-18.429201126098633,0.5496195554733276,-0.006688939873129129,-0.6675142645835876,-0.0023990562185645103,0.49074047803878784,-0.5370925068855286,-1.1896626949310303,0.07095112651586533,0.04372686892747879,-0.685794472694397,-1.6052401065826416,-0.6816067099571228,-0.551042377948761,-0.267969012260437,-0.4595603942871094,-0.5526759624481201,-1.0154222249984741,-0.6860724687576294,-2.515606164932251,-0.9344844222068787,-8.514079093933105,-10.599802017211914,-8.016286849975586,-8.437118530273438,-1.471709966659546,-1.6465027332305908,-1.728170394897461,-1.6601428985595703,-18.417402267456055
6HPVA,-9.396635055541992,-18.284626007080078,-11.78369140625,-18.339365005493164,0.6449774503707886,0.3692845106124878,-0.3027998208999634,0.34322962164878845,0.8695635199546814,0.05669102072715759,-0.43116295337677,0.24111580848693848,-0.6760757565498352,-0.6254315376281738,-0.10370884835720062,-0.43172892928123474,-0.19735515117645264,-0.7082960605621338,-0.883384644985199,-1.4106606245040894,-1.4210375547409058,-0.6533591151237488,-2.359339952468872,-2.259767532348633,-5.700650215148926,-8.754460334777832,-6.987442970275879,-6.915103435516357,-1.2867158651351929,-1.4847080707550049,-1.4329807758331299,-1.4897550344467163,-18.337129592895508
3ONJA,-9.211858749389648,-18.289636611938477,-11.535209655761719,-18.304332733154297,0.8868972063064575,0.5389996767044067,-1.1118102073669434,-0.15602266788482666,0.35716211795806885,0.21917249262332916,-0.05162454769015312,-0.025347325950860977,-0.20227622985839844,-0.1316271275281906,-1.7760653495788574,0.3694402873516083,0.3269402086734772,-0.6010108590126038,-1.0342329740524292,-1.230898380279541,-1.168967843055725,-1.2565842866897583,-2.1748592853546143,-2.7472994327545166,-6.471012592315674,-9.947388648986816,-8.676889419555664,-8.058550834655762,-1.608260154724121,-1.7956299781799316,-1.7926477193832397,-1.9100258350372314,-18.303834915161133
1T61A,-8.943679809570312,-18.128707885742188,-13.227216720581055,-18.231117248535156,0.1344134658575058,0.797582745552063,-0.28201013803482056,0.10512398928403854,1.5883140563964844,-1.1053388118743896,-0.2887762784957886,0.6722667217254639,-0.7959452271461487,-1.7406688928604126,-1.1337848901748657,-1.2886842489242554,-0.43270444869995117,-0.626497745513916,-0.9592185020446777,-1.278559684753418,-0.6843584179878235,-0.6960200071334839,-2.9992611408233643,-2.4112346172332764,-3.596318006515503,-8.157071113586426,-5.491527557373047,-5.735226631164551,-0.8122338652610779,-1.315459966659546,-1.1346360445022583,-1.1832071542739868,-18.247142791748047
3IG5A,-9.883709907531738,-18.714515686035156,-13.358613967895508,-18.744108200073242,0.45583558082580566,0.19239068031311035,-0.6919074654579163,-0.18143655359745026,0.6264310479164124,-0.3684353828430176,-0.8131159543991089,0.09665805101394653,-0.2999328672885895,-0.683184802532196,-1.6046754121780396,-0.23160383105278015,-0.5489597916603088,-0.013948763720691204,-0.6255019307136536,-0.676320493221283,-0.9094210267066956,-0.8369842171669006,-2.7396349906921387,-0.9828130602836609,-7.3348307609558105,-10.122786521911621,-7.486730098724365,-7.920833587646484,-1.309213638305664,-1.6344884634017944,-1.6283018589019775,-1.608554482460022,-18.716567993164062
3W3WB,-9.280512809753418,-17.81252098083496,-10.486104011535645,-17.840364456176758,-0.48389729857444763,-0.23781485855579376,-0.31005918979644775,-0.6447026133537292,0.27523326873779297,-0.38721099495887756,-0.2870917022228241,-0.28853967785835266,-0.7698264122009277,-0.6150675415992737,-0.2713489532470703,0.5112770795822144,-0.5394151210784912,-0.47899433970451355,-1.488181710243225,-1.7470623254776,-1.706824779510498,-1.3978670835494995,-2.6786949634552,-2.215341806411743,-7.7295918464660645,-9.995011329650879,-8.597901344299316,-8.459992408752441,-1.7208150625228882,-1.8125784397125244,-1.873295783996582,-1.900785207748413,-17.82552719116211
6RNIA,-9.329690933227539,-17.604854583740234,-10.93366527557373,-17.600757598876953,-0.30220356583595276,-0.5523284673690796,0.07851337641477585,-0.12164056301116943,-0.0065038385801017284,-0.4632701277732849,-0.9587698578834534,0.11536135524511337,-0.7054707407951355,-0.2931300103664398,-1.0105359554290771,-0.3006221354007721,-0.729182779788971,-0.2538894712924957,-0.6662885546684265,-0.46115195751190186,-1.5451666116714478,-1.3966145515441895,-1.5720767974853516,-1.7926677465438843,-6.829334259033203,-9.11624526977539,-7.6933393478393555,-7.804429054260254,-1.485404372215271,-1.5601099729537964,-1.6121071577072144,-1.6758692264556885,-17.647066116333008
3IF8A,-9.69288444519043,-18.11957359313965,-11.356106758117676,-18.162418365478516,0.46473443508148193,-0.38166168332099915,-0.6144803166389465,-0.23230065405368805,0.12177649885416031,0.04128030687570572,-0.694491982460022,-0.282524973154068,-0.4891567826271057,-0.4073195159435272,-0.5245141386985779,-0.09213415533304214,-0.6078389286994934,-0.594383716583252,-0.916469156742096,-1.3221218585968018,-1.662070870399475,-1.2581706047058105,-2.117565631866455,-1.4373196363449097,-7.272999286651611,-9.614472389221191,-8.458080291748047,-8.161430358886719,-1.735403299331665,-1.7144336700439453,-1.8106536865234375,-1.8956859111785889,-18.131114959716797
3ORHA,-9.186234474182129,-18.063825607299805,-13.01131534576416,-18.06648063659668,0.35475173592567444,0.8104509711265564,-0.5238949656486511,0.14310556650161743,0.1164592057466507,-0.34465721249580383,-0.6702086925506592,0.0008752776775509119,-0.5655688047409058,-0.8292078375816345,-1.1187134981155396,-1.0594757795333862,-0.7346792221069336,-1.0676668882369995,-1.0931081771850586,-1.4312126636505127,-1.0304806232452393,-1.0486701726913452,-2.501976728439331,-1.2749546766281128,-7.227914333343506,-9.943838119506836,-7.063020706176758,-7.5170392990112305,-1.181969404220581,-1.5627135038375854,-1.4679863452911377,-1.4906854629516602,-18.111370086669922
6QBRA,-9.420077323913574,-18.484975814819336,-13.583029747009277,-18.501333236694336,0.4322534501552582,0.3799789249897003,-0.4919176995754242,0.06113823503255844,0.5186179280281067,-0.5453813672065735,-0.8571880459785461,0.02638031169772148,-0.22405847907066345,-0.7585995197296143,-1.871104121208191,-0.7827377319335938,-0.6017652750015259,-0.21894152462482452,-0.6767658591270447,-0.9818119406700134,-0.7884030938148499,-1.1127930879592896,-2.4699337482452393,-1.3288218975067139,-7.743868350982666,-10.125763893127441,-7.438119411468506,-7.978500843048096,-1.2879117727279663,-1.6166898012161255,-1.6050106287002563,-1.5609983205795288,-18.543392181396484
5MSNA,-9.361587524414062,-18.231664657592773,-12.239594459533691,-18.25363540649414,0.6337026357650757,-0.22333374619483948,-0.8160539865493774,0.0667015090584755,0.21633580327033997,-0.060344625264406204,-0.7804093360900879,-0.1512834131717682,0.09197811782360077,-0.5827671885490417,-1.3395678997039795,-0.23579639196395874,-0.7680813074111938,-0.6110799312591553,-0.5052005052566528,-0.9124260544776917,-0.8794034123420715,-1.2676063776016235,-2.453920841217041,-1.4838076829910278,-7.95723295211792,-10.123194694519043,-8.087776184082031,-8.165305137634277,-1.4722106456756592,-1.6513824462890625,-1.6814398765563965,-1.7267205715179443,-18.284814834594727
6BN1B,-8.948182106018066,-17.861671447753906,-10.893322944641113,-17.849815368652344,0.4301619827747345,-0.3053719699382782,-0.7841459512710571,-0.5979353785514832,-0.26012805104255676,0.12906567752361298,-0.12026074528694153,-0.8882231116294861,-0.7135834693908691,-0.4799572229385376,-0.9932098388671875,-0.19420665502548218,-0.6610603928565979,-0.8377234935760498,-0.9034057259559631,-1.2719359397888184,-1.3683571815490723,-1.422992467880249,-2.310196876525879,-2.022369146347046,-7.305047035217285,-9.882899284362793,-8.486382484436035,-8.166558265686035,-1.6923362016677856,-1.7551612854003906,-1.7404476404190063,-1.8539166450500488,-17.89071273803711
3N0AA,-9.113571166992188,-18.580167770385742,-15.267142295837402,-18.65506362915039,1.071738362312317,0.8528966307640076,-0.8106398582458496,0.9328259229660034,1.155490756034851,-1.9512120485305786,-1.2064281702041626,1.0001201629638672,0.2754100263118744,-2.237914800643921,-2.098292350769043,-1.4788554906845093,-0.3261164426803589,-0.2678278684616089,-0.6566197276115417,-1.2241047620773315,-0.07420924305915833,-0.6285701990127563,-3.5309739112854004,-0.41749438643455505,-4.991376876831055,-9.300898551940918,-6.060994625091553,-6.6692070960998535,-0.9178988933563232,-1.3793307542800903,-1.2017598152160645,-1.2134760618209839,-18.62371253967285
5AJSA,-9.066228866577148,-18.555028915405273,-11.840697288513184,-18.490503311157227,0.4629088342189789,0.33690252900123596,-0.8263850808143616,-0.47330546379089355,0.1853344440460205,1.102403998374939,0.30717939138412476,-0.17663656175136566,-0.791003406047821,-0.32682639360427856,-3.2844250202178955,0.42763787508010864,0.22089004516601562,-0.3756684362888336,-1.9186512231826782,-1.6789751052856445,-0.44648703932762146,-1.0324432849884033,-3.3170406818389893,-1.8805195093154907,-7.5759077072143555,-9.6828031539917,-8.134568214416504,-7.605923175811768,-1.377560019493103,-1.7244924306869507,-1.596518874168396,-1.6433277130126953,-18.586153030395508
